,Annual_Income,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,Credit-Builder Loan,Personal Loan,Debt Consolidation Loan,Student Loan,Payday Loan,Mortgage Loan,Auto Loan,Home Equity Loan,High_spent_Medium_value_payments,High_spent_Small_value_payments,Low_spent_Large_value_payments,Low_spent_Medium_value_payments,Low_spent_Small_value_payments,Credit_Score
64554,56580.63,6,5,23,2.0,22,9.0,14.98,10.0,1.0,1784.38,32.34578096131321,75.0,1,92.73864405350108,188.78800028413272,434.478605662366,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
64555,56580.63,6,5,23,2.0,22,9.0,14.98,12.0,1.0,1784.38,34.72493365290414,76.0,1,92.73864405350108,10000.0,405.71107854569533,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0
64556,56580.63,6,5,23,2.0,22,10.0,14.98,12.0,1.0,1784.38,29.22281401080019,77.0,1,92.73864405350108,10000.0,436.1843584962612,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0
64557,56580.63,6,5,23,2.0,22,9.0,14.98,12.0,1.0,1784.38,26.509513499569067,191.0,1,92.73864405350108,99.21495961461413,524.0516463318847,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0
64558,56580.63,6,5,23,2.0,22,9.0,14.98,12.0,1.0,1784.38,35.817995861840465,191.0,1,92.73864405350108,46.79917870692113,566.4674272395777,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0
64559,56580.63,6,5,23,2.0,19,19.0,14.98,12.0,1.0,1784.38,28.76208738615809,80.0,1,92.73864405350108,84.65245330395716,548.6141526425416,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0
64560,28472.92,2,1,10,4.0,8,5.0,7.69,4.0,2.0,325.41,23.76649635737944,292.0,0,75.55976368298326,190.6435692204365,243.97100042991354,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,1,2
64561,28472.92,2,1,10,4.0,8,5.0,7.69,4.0,2.0,325.41,30.669427086732163,293.0,0,75.55976368298326,10000.0,349.6192517700438,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,1,1
64562,28472.92,2,1,10,4.0,4,4.0,7.69,4.0,2.0,325.41,32.70284043718882,294.0,0,75.55976368298326,38.27587271159579,356.33869693875437,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0,0,0,2
64563,28472.92,2,1,10,4.0,8,5.0,9.69,4.0,2.0,325.41,25.562078726635654,295.0,0,75.55976368298326,148.22397869035944,276.39059095999056,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0,1,0,2
64564,28472.92,2,1,10,4.0,8,5.0,7.69,4.0,1.0,325.41,27.54196579162803,296.0,0,75.55976368298326,56.47091167855729,348.14365797179283,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0,0,2
64565,28472.92,2,1,10,4.0,8,5.0,7.69,4.0,1.0,325.41,39.81861239055896,297.0,0,75.55976368298326,72.59686472010313,342.0177049302469,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,1,0,0,2
64566,28472.92,2,1,4407,4.0,8,5.0,7.69,7.0,2.0,325.41,26.450532791436192,298.0,0,75.55976368298326,152.226165188521,282.38840446182905,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,1,2
64567,28472.92,2,1,5285,4.0,8,5.0,7.69,7.0,2.0,325.41,35.29142664791493,299.0,0,75.55976368298326,70.17708185198059,324.4374877983695,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0,0,0,2
64568,11183.865,8,7,5,4.0,16,8.0,1.59,3.0,2.0,304.5,32.47710679322811,297.0,0,31.61086838321392,48.41878395223236,306.66922266455373,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0,1,0,2
64569,11183.865,8,7,5,4.0,14,6.0,0.59,3.0,2.0,304.5,35.48462427509219,298.0,0,31.61086838321392,25.08021591542187,310.00779070136423,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,1,0,0,0,2
64570,11183.865,8,7,5,4.0,21,8.0,0.59,3.0,2.0,304.5,22.580482241985106,299.0,0,31.61086838321392,105.6145854992208,259.4734211175653,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0,1,2
64571,11183.865,8,7,5,4.0,16,7.0,0.59,3.0,2.0,304.5,33.51017535716134,300.0,0,31.61086838321392,60.484381361729746,274.6036252550564,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,1,0,0,0,2
64572,11183.865,8,7,5,4.0,16,6.0,0.59,3.0,2.0,304.5,24.1027946811733,301.0,0,31.61086838321392,93.21531337796844,271.87269323881765,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0,1,2
64573,11183.865,8,7,5,4.0,16,8.0,0.59,3.0,2.0,304.5,39.789018091767545,302.0,0,31.61086838321392,10.283404380293053,304.80460223649305,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0,0,2
64574,11183.865,8,7,5,4.0,16,6.0,0.59,3.0,2.0,304.5,29.69991354044897,303.0,0,31.61086838321392,79.55687725140675,285.5311293653793,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0,1,1
64575,11183.865,8,7,5,4.0,16,8.0,0.59,3.0,1.0,304.5,39.18557126012328,304.0,0,31.61086838321392,140.65767703855877,224.43032957822726,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0,1,1
64576,143829.16,7,7,18,4.0,22,11.0,6.98,8.0,1.0,106.92,22.792364450392927,238.0,1,372.7950058240231,740.8941423204902,355.08718518882006,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
64577,143829.16,7,7,18,-100.0,17,11.0,11.98,8.0,1.0,106.92,34.55614188889804,239.0,1,372.7950058240231,605.4857186058999,510.49560890341047,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1
64578,143829.16,7,7,18,4.0,15,13.0,11.98,8.0,1.0,106.92,27.737268103489992,240.0,1,372.7950058240231,342.2187484604529,743.7625790488576,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1
64579,143829.16,7,7,18,4.0,17,11.0,11.98,8.0,1.0,106.92,43.03552973469244,241.0,1,372.7950058240231,184.491962024471,891.4893654848394,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1
64580,143829.16,7,7,18,4.0,17,14.0,11.98,8.0,1.0,106.92,30.65444169381244,242.0,1,372.7950058240231,867.4546406736931,248.52668683561728,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1
64581,143829.16,7,7,18,4.0,22,11.0,13.98,8.0,1.0,106.92,33.9098446612105,243.0,1,372.7950058240231,851.183109404224,264.79821810508645,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1
64582,143829.16,7,7,18,4.0,17,11.0,16.98,10.0,1.0,106.92,26.13252800687265,191.0,1,372.7950058240231,490.37320542055136,595.608122088759,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1
64583,143829.16,7,7,18,4.0,12,11.0,11.98,10.0,1.0,106.92,38.94400026229116,245.0,0,372.7950058240231,585.1756315019259,520.8056960073845,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1
64584,45827.74,5,6,6,2.0,18,5.0,2.33,2.0,1.0,978.02,36.7072525712331,332.0,0,53.71124128368192,10000.0,505.0111931222969,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
64585,45827.74,5,6,6,2.0,16,8.0,-2.67,2.0,1.0,978.02,30.547585334579765,333.0,0,53.71124128368192,173.72164423186106,427.9649478177903,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
64586,45827.74,5,6,6,2.0,16,8.0,2.33,2.0,1.0,978.02,39.53959536203355,334.0,0,53.71124128368192,10000.0,492.2963256216272,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1
64587,45827.74,5,6,6,2.0,11,8.0,2.33,2.0,1.0,978.02,30.54875530913216,191.0,0,53.71124128368192,50.313064501914816,541.3735275477366,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1
64588,20161625.0,5,6,6,2.0,16,8.0,6.33,2.0,1.0,978.02,38.34967415742528,336.0,0,53.71124128368192,356.1919603842473,255.49463166540414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1
64589,45827.74,5,6,6,2.0,16,19.0,2.33,2.0,1.0,978.02,26.62354848109709,337.0,0,53.71124128368192,260.4624251443096,371.2241669053418,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1
64590,45827.74,5,6,6,2.0,16,8.0,2.33,2.0,1.0,978.02,31.450189183236017,338.0,0,53.71124128368192,121.15285210343758,470.5337399462138,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1
64591,45827.74,5,6,6,2.0,16,8.0,2.33,2.0,1.0,978.02,26.971112281401577,339.0,0,53.71124128368192,298.19995910200015,333.48663294765134,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1
64592,20668.71,5,6,16,6.0,28,2498.0,11.3,8.0,1.0,2272.74,25.502293058281985,191.0,1,73.81090347238526,198.7996378758683,216.72870865174642,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,1,0
64593,20668.71,5,6,16,-100.0,25,19.0,11.3,8.0,1.0,2272.74,28.53476086576352,92.0,1,73.81090347238526,68.40401705585697,307.12432947175773,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0
64594,20668.71,5,6,16,6.0,25,15.0,11.3,8.0,1.0,2272.74,30.47043084929945,93.0,1,73.81090347238526,50.880932873336214,314.64741365427847,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0
64595,20668.71,5,6,16,6.0,25,15.0,11.3,8.0,1.0,2272.74,37.49264766331857,94.0,1,73.81090347238526,135.62652527259687,279.90182125501786,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,1,0
64596,20668.71,5,6,16,6.0,25,16.0,11.3,8.0,1.0,2272.74,24.269936664613237,95.0,1,73.81090347238526,168.81679413380027,246.71155239381451,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,1,0
64597,20668.71,5,675,16,6.0,25,15.0,11.3,8.0,1.0,2272.74,26.279372708214225,96.0,1,73.81090347238526,21.815547321899988,343.7127992057148,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0
64598,20668.71,5,6,16,6.0,25,16.0,11.3,8.0,1.0,2272.74,39.043574437268255,97.0,1,73.81090347238526,69.93498845133173,305.593358076283,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1,0,0,0,0,1
64599,20668.71,5,6,16,6.0,25,19.0,11.3,8.0,1.0,2272.74,26.15041153726093,98.0,1,73.81090347238526,10000.0,325.6990833935085,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,1
64600,10316.45,7,5,12,3.0,6,10.0,1.63,4.0,2.0,183.94,25.18586110342481,297.0,0,17.471160525556005,32.90705639765419,320.7921997434565,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,1,2
64601,10316.45,7,5,12,3.0,4,11.0,1.63,4.0,2.0,183.94,37.50038567775214,298.0,0,17.471160525556005,107.94915541726795,245.7501007238427,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,1,2
64602,10316.45,7,5,12,3.0,6,19.0,1.63,4.0,2.0,183.94,27.967309252321755,299.0,0,17.471160525556005,105.7076911159099,247.9915650252008,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,1,2
64603,10316.45,7,5,12,3.0,6,9.0,1.63,4.0,2.0,183.94,38.299263140848,300.0,0,17.471160525556005,50.813641159098395,292.88561498201227,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,1,0,2
64604,10316.45,7,5,12,3.0,6,14.0,1.63,6.0,1.0,183.94,26.076061614969305,301.0,0,17.471160525556005,76.12937430987,277.5698818312406,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,1,2
64605,10316.45,7,5,12,3.0,6,14.0,1.63,6.0,2.0,183.94,36.66142379584042,302.0,0,17.471160525556005,21.90634795740305,321.7929081837076,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,1,0,2
64606,10316.45,7,5,12,3.0,6,10.0,1.63,6.0,2.0,183.94,38.56324751138772,303.0,0,17.471160525556005,46.359846038030135,287.33941010308047,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,0,0,2
64607,10316.45,7,5,12,3.0,6,11.0,1.63,6.0,1.0,183.94,30.12709357001329,304.0,0,17.471160525556005,65.07187682153632,288.62737931957435,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,1,2
64608,20785.41,5,4,15,3.0,14,14.0,12.03,0.0,1.0,420.31,36.200927989622826,267.0,1,37.36324270494893,82.77773346797359,332.1707738270775,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1
64609,20785.41,5,4,15,-100.0,14,19.0,6.0299999999999985,0.0,1.0,420.31,29.866011434814705,268.0,1,37.36324270494893,33.45692776482821,351.49157953022285,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
64610,20785.41,5,4,15,3.0,11,12.0,10.03,0.0,1.0,420.31,26.462893996766933,269.0,1,37.36324270494893,220.29667159999906,214.6518356950521,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1
64611,20785.41,5,4,15,3.0,10,14.0,12.03,0.0,1.0,420.31,28.506023847574163,270.0,1,37.36324270494893,134.34227022666752,280.6062370683836,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1
64612,20785.41,5,4,15,3.0,14,19.0,12.03,0.0,1.0,420.31,27.51625148872403,191.0,1,37.36324270494893,213.1965224325327,221.7519848625184,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1
64613,20785.41,5,4,15,3.0,14,14.0,12.03,0.0,1.0,420.31,32.934544391372576,272.0,0,37.36324270494893,27.91461008491365,357.0338972101374,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
64614,20785.41,5,4,15,3.0,14,14.0,12.03,0.0,1.0,420.31,24.221753271110835,273.0,1,37.36324270494893,121.43101176684885,283.51749552820223,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
64615,20785.41,5,4,15,3.0,14,14.0,12.03,0.0,1.0,420.31,26.379206228084826,274.0,1,37.36324270494893,117.68349737968072,317.26500991537034,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1
64616,16481.715,7,3,15,6.0,14,5.0,11.59,8.0,1.0,145.32,30.06495954746943,112.0,1,66.6812219426157,10.010194262612963,317.0562087947713,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,1
64617,16481.715,7,3,15,6.0,11,5.0,16.59,8.0,1.0,145.32,32.097975650508104,113.0,1,66.6812219426157,112.15346291073236,254.91294014665192,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,0,1,0,1
64618,16481.715,7,3,15,6.0,11,8.0,16.59,8.0,1.0,145.32,29.477176232468423,114.0,1,66.6812219426157,93.98161862213888,273.0847844352454,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,0,1,0,1
64619,16481.715,7,3,15,6.0,11,9.0,9.59,8.0,1.0,145.32,33.98560881872864,115.0,1,66.6812219426157,129.22835428269244,237.83804877469186,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,0,1,0,1
64620,16481.715,7,3,15,6.0,11,6.0,16.59,8.0,1.0,145.32,29.79388423863325,116.0,1,66.6812219426157,93.4061470196343,273.66025603775,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,0,1,0,1
64621,16481.715,7,3,15,6.0,14,8.0,16.59,8.0,1.0,145.32,36.93978989827845,117.0,1,66.6812219426157,157.41436800884634,219.652035048538,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,0,0,1,1
64622,16481.715,7,3,15,6.0,11,5.0,16.59,8.0,1.0,145.32,26.136627093562463,118.0,1,66.6812219426157,54.077467634655754,322.98893542272856,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,0,0,1,1
64623,16481.715,7,3,15,6.0,13,8.0,16.59,8.0,1.0,145.32,33.80127666058158,119.0,1,66.6812219426157,79.50862566484736,277.5577773925369,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,1,0,0,1
64624,16826.495,5,7,20,4.0,26,15.0,12.12,8.0,1.0,464.4,25.15515064297677,191.0,1,39.67181440373015,60.22440304557549,345.624574217361,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0,1,1
64625,16826.495,5,7,20,4.0,26,14.0,12.12,8.0,1.0,464.4,36.01249129993933,166.0,1,39.67181440373015,80.86195272398297,294.9870245389535,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,1,0,0,0,1
64626,16826.495,5,7,20,4.0,26,15.0,12.12,8.0,1.0,464.4,28.90768020367495,167.0,1,39.67181440373015,70.83071747731584,335.01825978562067,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0,1,1
64627,16826.495,5,7,20,4.0,30,15.0,12.12,8.0,1.0,464.4,38.71350296383428,168.0,1,39.67181440373015,126.53979620080351,279.309181062133,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0,1,1
64628,16826.495,5,7,20,4.0,30,12.0,12.12,8.0,1.0,464.4,24.464770202160487,191.0,1,39.67181440373015,111.701703357158,294.1472739057785,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0,1,1
64629,16826.495,5,7,20,4.0,28,14.0,12.12,8.0,1.0,464.4,22.62805070507309,170.0,1,39.67181440373015,199.34799991962598,206.50097734331055,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0,1,1
64630,16826.495,5,7,20,4.0,26,15.0,9.12,8.0,1.0,464.4,28.758262148918806,191.0,1,39.67181440373015,54.90466824723475,330.94430901570166,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0,1,1
64631,16826.495,5,7,20,-100.0,26,18.0,7.119999999999999,8.0,1.0,464.4,38.28660990684732,172.0,1,39.67181440373015,83.99733337071838,321.85164389221814,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0,1,1
64632,9622.625,5,5,16,5.0,8,10.0,23.07,5.0,1.0,1836.2,22.7510423598403,135.0,0,29.799562938173555,42.34797074831701,288.44100798017615,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,1,0,0,1
64633,9622.625,5,5,16,5.0,4,10.0,18.07,5.0,1.0,1836.2,31.88332160995128,191.0,1,29.799562938173555,30.843111294116937,289.94586743437617,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,1,0,0,0,0
64634,9622.625,5,5,16,5.0,8,10.0,18.07,5.0,1.0,1836.2,33.88372346822115,137.0,1,29.799562938173555,46.45422125489277,304.3347574736004,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,1,0
64635,9622.625,5,5,16,5.0,8,10.0,18.07,5.0,1.0,1836.2,30.53808510728724,138.0,1,29.799562938173555,34.331718108040306,276.4572606204528,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0
64636,9622.625,5,5,16,5.0,8,10.0,18.07,5.0,1.0,1836.2,32.9196897950136,139.0,1,29.799562938173555,10000.0,298.4910958436111,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,0,1,0,0
64637,9622.625,5,5,16,5.0,5,13.0,23.07,5.0,1.0,1836.2,25.004909813473137,140.0,1,29.799562938173555,72.54624077569083,278.24273795280226,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,1,0
64638,9622.625,5,5,16,5.0,8,10.0,8.22,5.0,1.0,1836.2,30.18308792661388,141.0,0,29.799562938173555,10000.0,274.1151555841369,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,1,0,0,0,1
64639,9622.625,5,5,16,5.0,8,10.0,18.07,5.0,1.0,1836.2,39.84704114163132,191.0,1,29.799562938173555,46.702984306594416,304.0859944218987,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,1,1
64640,17059.21,9,5,26,4.0,20,15.0,8.57,11.0,0.0,2380.48,26.538529040678608,142.0,1,30.964348882326284,148.24921401746906,258.246520433538,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0
64641,17059.21,9,5,26,4.0,17,16.0,8.57,11.0,0.0,2380.48,34.126000463158675,143.0,1,30.964348882326284,79.11953147157577,337.3762029794313,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0
64642,17059.21,9,5,26,-100.0,17,17.0,13.57,11.0,1.0,2380.48,29.3755912624798,144.0,1,30.964348882326284,176.14752937779772,240.3482050732093,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0
64643,17059.21,9,5,26,4.0,17,17.0,8.57,16.0,0.0,2380.48,31.63696673489804,191.0,1,30.964348882326284,190.81550432281682,225.68023012819032,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0
64644,17059.21,9,5,26,4.0,18,16.0,8.57,16.0,0.0,2380.48,26.27692737734648,146.0,1,30.964348882326284,144.96217502327855,271.5335594277285,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,1,1
64645,17059.21,9,5,26,4.0,17,17.0,8.57,4.0,0.0,2380.48,34.23331800964736,147.0,1,30.964348882326284,119.07848239500242,297.41725205600466,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0
64646,17059.21,9,5,26,4.0,17,17.0,8.57,16.0,0.0,2380.48,31.41190478536989,148.0,1,30.964348882326284,10000.0,334.9775707077884,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0
64647,17059.21,9,5,26,4.0,17,17.0,8.57,16.0,1.0,2380.48,24.744445242312214,149.0,1,30.964348882326284,84.70748289454419,331.7882515564628,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0
64648,39369.68,8,7,33,7.0,20,18.0,22.88,12.0,1.0,3290.93,27.53162990460369,103.0,1,152.55432200545417,35.307187866320525,356.619156794892,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1
64649,39369.68,8,7,33,7.0,18,15.0,22.88,12.0,0.0,3290.93,33.45278465348325,104.0,1,152.55432200545417,85.85153046335219,336.07481419786035,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,0,1
64650,39369.68,8,739,33,7.0,20,18.0,22.88,12.0,0.0,3290.93,37.42560444302389,105.0,1,152.55432200545417,10000.0,290.44816883411636,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0,0,0,1
64651,39369.68,8,7,33,7.0,20,16.0,22.88,15.0,1.0,3290.93,24.210127196944324,106.0,1,152.55432200545417,206.3605426752137,235.5658019859989,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,1,1
64652,39369.68,8,7,33,7.0,20,16.0,22.88,15.0,1.0,3290.93,29.63357466199585,107.0,1,152.55432200545417,47.095311596986654,354.83103306422584,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0,0,0,1
64653,39369.68,8,7,33,7.0,21,19.0,22.88,15.0,0.0,3290.93,23.03414068938353,108.0,0,152.55432200545417,58.048659608443366,343.87768505276915,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0,0,0,1
64654,39369.68,8,7,33,7.0,20,15.0,22.88,15.0,1.0,3290.93,36.3369950579933,109.0,1,152.55432200545417,10000.0,300.20685105720327,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,0,0,0,1
64655,39369.68,8,7,33,7.0,17,17.0,29.88,15.0,0.0,3290.93,36.711667849479646,110.0,1,152.55432200545417,168.4399320689281,263.48641259228447,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,1,1
64656,18490.14,6,9,33,7.0,37,25.0,21.29,7.0,0.0,3590.91,26.935015816558806,23.0,0,92.09205947464586,142.60768014414083,216.8847603812133,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,1,1
64657,18490.14,6,9,33,7.0,37,20.0,21.29,7.0,0.0,3590.91,39.9733543332236,24.0,1,92.09205947464586,212.57723223017945,146.91520829517475,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,1,1
64658,18490.14,6,9,33,7.0,37,22.0,19.29,7.0,0.0,3590.91,25.38323730709643,25.0,1,92.09205947464586,102.30242921463994,257.19001131071417,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,1,1
64659,18490.14,6,9,33,7.0,37,24.0,21.29,7.0,0.0,3590.91,35.510092615565284,26.0,1,92.09205947464586,10000.0,233.6337775185674,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0,1,0,1
64660,18490.14,6,9,33,7.0,37,22.0,21.29,7.0,0.0,3590.91,33.22053258951229,27.0,1,92.09205947464586,45.91912639337015,273.57331413198403,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,1,1
64661,18490.14,6,9,33,7.0,37,22.0,21.29,12.0,0.0,3590.91,24.365651292277214,28.0,1,92.09205947464586,75.4914847576934,284.00095576766074,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,1,1
64662,18490.14,6,9,33,7.0,37,19.0,21.29,12.0,0.0,3590.91,24.84490208540473,29.0,1,92.09205947464586,120.07691285260107,239.41552767275303,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,1,1
64663,18490.14,6,9,33,7.0,37,22.0,21.29,12.0,0.0,3590.91,26.725734103141303,30.0,1,92.09205947464586,131.79623126265022,217.6962092627039,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0,1,0,1
64664,19556.16,7,7,33,5.0,34,15.0,21.55,9.0,0.0,2850.96,27.407038045856304,191.0,1,65.79736994465519,109.29036182992388,271.48026822542096,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0
